Sample_Name,Day,Month,Year,Depth,DO,Temperature,pH
TBH,17,OCT,2005,5,1.5,6.2,
TBH,17,OCT,2005,6,1.63,5.4,
TBH,17,OCT,2005,7,1.7,4.6,
TBE,4,NOV,2005,0,,,
TBE,4,NOV,2005,1,,,
TBE,4,NOV,2005,2,,,
TBE,4,NOV,2005,3,,,
TBE,4,NOV,2005,4,,,
TBE,4,NOV,2005,5,,,
TBE,4,NOV,2005,6,,,
TBE,4,NOV,2005,7,,,
TBH,4,NOV,2005,0,,,
TBH,4,NOV,2005,1,,,
TBH,4,NOV,2005,2,,,
TBH,4,NOV,2005,3,,,
TBH,4,NOV,2005,4,,,
TBH,4,NOV,2005,5,,,
TBH,4,NOV,2005,6,,,
TBH,4,NOV,2005,7,,,
TBE,18,NOV,2005,0,,,
TBE,18,NOV,2005,1,,,
TBE,18,NOV,2005,2,,,
TBE,18,NOV,2005,3,,,
TBE,18,NOV,2005,4,,,
TBE,18,NOV,2005,5,,,
TBE,18,NOV,2005,6,,,
TBE,18,NOV,2005,7,,,
TBH,18,NOV,2005,0,,,
TBH,18,NOV,2005,1,,,
TBH,18,NOV,2005,2,,,
TBH,18,NOV,2005,3,,,
TBH,18,NOV,2005,4,,,
TBH,18,NOV,2005,5,,,
TBH,18,NOV,2005,6,,,
TBH,18,NOV,2005,7,,,
MAE,1,JUN,2005,0,7.6,19.9,
MAE,1,JUN,2005,1,7.7,19.7,
MAE,1,JUN,2005,2,7.4,11.1,
MAE,1,JUN,2005,3,1,5.6,
MAE,1,JUN,2005,4,0.8,4.8,
MAE,1,JUN,2005,5,0.6,4.8,
MAE,1,JUN,2005,6,0.6,4.8,
MAE,1,JUN,2005,7,0.5,4.7,
MAE,1,JUN,2005,8,0.5,4.7,
MAE,1,JUN,2005,9,0.4,4.7,
MAE,1,JUN,2005,10,0.4,4.7,
MAE,1,JUN,2005,11,0.4,4.7,
MAE,1,JUN,2005,12,0.4,4.7,
MAE,1,JUN,2005,13,0.4,4.7,
MAE,1,JUN,2005,14,,,
MAE,1,JUN,2005,15,,,
MAE,1,JUN,2005,18,,,
MAE,1,JUN,2005,20,,,
MAH,1,JUN,2005,0,7.6,19.9,
MAH,1,JUN,2005,1,7.7,19.7,
MAH,1,JUN,2005,2,7.4,11.1,
MAH,1,JUN,2005,3,1,5.6,
MAH,1,JUN,2005,4,0.8,4.8,
MAH,1,JUN,2005,5,0.6,4.8,
MAH,1,JUN,2005,6,0.6,4.8,
MAH,1,JUN,2005,7,0.5,4.7,
MAH,1,JUN,2005,8,0.5,4.7,
MAH,1,JUN,2005,9,0.4,4.7,
MAH,1,JUN,2005,10,0.4,4.7,
MAH,1,JUN,2005,11,0.4,4.7,
MAH,1,JUN,2005,12,0.4,4.7,
MAH,1,JUN,2005,13,0.4,4.7,
MAH,1,JUN,2005,14,,,
MAH,1,JUN,2005,15,,,
MAH,1,JUN,2005,18,,,
MAH,1,JUN,2005,20,,,
MAE,8,JUN,2005,0,,,
MAE,8,JUN,2005,1,,,
MAE,8,JUN,2005,2,,,
MAE,8,JUN,2005,3,,,
MAE,8,JUN,2005,4,,,
MAE,8,JUN,2005,5,,,
MAE,8,JUN,2005,6,,,
MAE,8,JUN,2005,7,,,
MAE,8,JUN,2005,8,,,
MAE,8,JUN,2005,9,,,
MAE,8,JUN,2005,10,,,
MAE,8,JUN,2005,11,,,
MAE,8,JUN,2005,12,,,
MAE,8,JUN,2005,13,,,
MAE,8,JUN,2005,14,,,
MAE,8,JUN,2005,15,,,
MAE,8,JUN,2005,18,,,
MAE,8,JUN,2005,20,,,
MAH,8,JUN,2005,0,,,
MAH,8,JUN,2005,1,,,
MAH,8,JUN,2005,2,,,
MAH,8,JUN,2005,3,,,
MAH,8,JUN,2005,4,,,
MAH,8,JUN,2005,5,,,
MAH,8,JUN,2005,6,,,
MAH,8,JUN,2005,7,,,
MAH,8,JUN,2005,8,,,
MAH,8,JUN,2005,9,,,
MAH,8,JUN,2005,10,,,
MAH,8,JUN,2005,11,,,
MAH,8,JUN,2005,12,,,
MAH,8,JUN,2005,13,,,
MAH,8,JUN,2005,14,,,
MAH,8,JUN,2005,15,,,
MAH,8,JUN,2005,18,,,
MAH,8,JUN,2005,20,,,
MAE,15,JUN,2005,0,7.5,22.3,
MAE,15,JUN,2005,1,7.8,20.7,
MAE,15,JUN,2005,2,5.9,12.8,
MAE,15,JUN,2005,3,0.9,6.4,
MAE,15,JUN,2005,4,0.8,5,
MAE,15,JUN,2005,5,0.8,4.8,
MAE,15,JUN,2005,6,0.8,4.9,
MAE,15,JUN,2005,7,0.7,4.9,
MAE,15,JUN,2005,8,0.7,4.9,
MAE,15,JUN,2005,9,0.7,4.9,
MAE,15,JUN,2005,10,0.7,4.9,
MAE,15,JUN,2005,11,,,
MAE,15,JUN,2005,12,,,
MAE,15,JUN,2005,13,,,
MAE,15,JUN,2005,14,,,
MAE,15,JUN,2005,15,,,
MAE,15,JUN,2005,18,,,
MAE,15,JUN,2005,20,,,
MAH,15,JUN,2005,0,7.5,22.3,
MAH,15,JUN,2005,1,7.8,20.7,
MAH,15,JUN,2005,2,5.9,12.8,
MAH,15,JUN,2005,3,0.9,6.4,
MAH,15,JUN,2005,4,0.8,5,
MAH,15,JUN,2005,5,0.8,4.8,
MAH,15,JUN,2005,6,0.8,4.9,
MAH,15,JUN,2005,7,0.7,4.9,
MAH,15,JUN,2005,8,0.7,4.9,
MAH,15,JUN,2005,9,0.7,4.9,
MAH,15,JUN,2005,10,0.7,4.9,
MAH,15,JUN,2005,11,,,
MAH,15,JUN,2005,12,,,
MAH,15,JUN,2005,13,,,
MAH,15,JUN,2005,14,,,
MAH,15,JUN,2005,15,,,
MAH,15,JUN,2005,18,,,
MAH,15,JUN,2005,20,,,
MAE,22,JUN,2005,0,8.5,25.9,
MAE,22,JUN,2005,1,8.5,23.2,
MAE,22,JUN,2005,2,7.6,14.1,
MAE,22,JUN,2005,3,1.3,6.6,
MAE,22,JUN,2005,4,0.4,5.2,
MAE,22,JUN,2005,5,0.4,4.7,
MAE,22,JUN,2005,6,0.3,4.5,
MAE,22,JUN,2005,7,0.3,4.7,
MAE,22,JUN,2005,8,0.3,4.7,
MAE,22,JUN,2005,9,0.3,4.7,
MAE,22,JUN,2005,10,0.3,4.7,
MAE,22,JUN,2005,11,,,
MAE,22,JUN,2005,12,,,
MAE,22,JUN,2005,13,,,
MAE,22,JUN,2005,14,,,
MAE,22,JUN,2005,15,,,
MAE,22,JUN,2005,18,,,
MAE,22,JUN,2005,20,,,
MAH,22,JUN,2005,0,8.5,25.9,
MAH,22,JUN,2005,1,8.5,23.2,
MAH,22,JUN,2005,2,7.6,14.1,
MAH,22,JUN,2005,3,1.3,6.6,
MAH,22,JUN,2005,4,0.4,5.2,
MAH,22,JUN,2005,5,0.4,4.7,
MAH,22,JUN,2005,6,0.3,4.5,
MAH,22,JUN,2005,7,0.3,4.7,
MAH,22,JUN,2005,8,0.3,4.7,
MAH,22,JUN,2005,9,0.3,4.7,
MAH,22,JUN,2005,10,0.3,4.7,
MAH,22,JUN,2005,11,,,
MAH,22,JUN,2005,12,,,
MAH,22,JUN,2005,13,,,
MAH,22,JUN,2005,14,,,
MAH,22,JUN,2005,15,,,
MAH,22,JUN,2005,18,,,
MAH,22,JUN,2005,20,,,
MAE,29,JUN,2005,0,7.2,22.4,
MAE,29,JUN,2005,1,6.9,22.4,
MAE,29,JUN,2005,2,7.3,15.5,
MAE,29,JUN,2005,3,0.5,7.2,
MAE,29,JUN,2005,4,0.4,5.6,
MAE,29,JUN,2005,5,0.3,4.8,
MAE,29,JUN,2005,6,0.3,4.8,
MAE,29,JUN,2005,7,0.3,4.7,
MAE,29,JUN,2005,8,0.2,4.7,
MAE,29,JUN,2005,9,0.2,4.7,
MAE,29,JUN,2005,10,,,
MAE,29,JUN,2005,11,,,
MAE,29,JUN,2005,12,,,
MAE,29,JUN,2005,13,,,
MAE,29,JUN,2005,14,,,
MAE,29,JUN,2005,15,,,
MAE,29,JUN,2005,18,,,
MAE,29,JUN,2005,20,,,
MAH,29,JUN,2005,0,7.2,22.4,
MAH,29,JUN,2005,1,6.9,22.4,
MAH,29,JUN,2005,2,7.3,15.5,
MAH,29,JUN,2005,3,0.5,7.2,
MAH,29,JUN,2005,4,0.4,5.6,
MAH,29,JUN,2005,5,0.3,4.8,
MAH,29,JUN,2005,6,0.3,4.8,
MAH,29,JUN,2005,7,0.3,4.7,
MAH,29,JUN,2005,8,0.2,4.7,
MAH,29,JUN,2005,9,0.2,4.7,
MAH,29,JUN,2005,10,,,
MAH,29,JUN,2005,11,,,
MAH,29,JUN,2005,12,,,
MAH,29,JUN,2005,13,,,
MAH,29,JUN,2005,14,,,
MAH,29,JUN,2005,15,,,
MAH,29,JUN,2005,18,,,
MAH,29,JUN,2005,20,,,
MAE,6,JUL,2005,0,7.9,19.5,
MAE,6,JUL,2005,1,8.2,19.6,
MAE,6,JUL,2005,2,5.5,16.2,
MAE,6,JUL,2005,3,2.9,8.6,
MAE,6,JUL,2005,4,2.7,5.4,
MAE,6,JUL,2005,5,2.7,4.9,
MAE,6,JUL,2005,6,2.8,4.8,
MAE,6,JUL,2005,7,2.5,4.7,
MAE,6,JUL,2005,8,2.4,4.8,
MAE,6,JUL,2005,9,2.3,4.6,
MAE,6,JUL,2005,10,,,
MAE,6,JUL,2005,11,,,
MAE,6,JUL,2005,12,,,
MAE,6,JUL,2005,13,,,
MAE,6,JUL,2005,14,,,
MAE,6,JUL,2005,15,,,
MAE,6,JUL,2005,18,,,
MAE,6,JUL,2005,20,,,
MAH,6,JUL,2005,0,7.9,19.5,
MAH,6,JUL,2005,1,8.2,19.6,
MAH,6,JUL,2005,2,5.5,16.2,
MAH,6,JUL,2005,3,2.9,8.6,
MAH,6,JUL,2005,4,2.7,5.4,
MAH,6,JUL,2005,5,2.7,4.9,
MAH,6,JUL,2005,6,2.8,4.8,
MAH,6,JUL,2005,7,2.5,4.7,
MAH,6,JUL,2005,8,2.4,4.8,
MAH,6,JUL,2005,9,2.3,4.6,
MAH,6,JUL,2005,10,,,
MAH,6,JUL,2005,11,,,
MAH,6,JUL,2005,12,,,
MAH,6,JUL,2005,13,,,
MAH,6,JUL,2005,14,,,
MAH,6,JUL,2005,15,,,
MAH,6,JUL,2005,18,,,
MAH,6,JUL,2005,20,,,
MAE,13,JUL,2005,0,6.7,24,
MAE,13,JUL,2005,1,6.1,22.8,
MAE,13,JUL,2005,2,2.2,14.6,
MAE,13,JUL,2005,3,1.8,5.3,
MAE,13,JUL,2005,4,1.6,3.8,
MAE,13,JUL,2005,5,1.5,3.4,
MAE,13,JUL,2005,6,1.4,3.5,
MAE,13,JUL,2005,7,1.3,3.6,
MAE,13,JUL,2005,8,1.3,3.7,
MAE,13,JUL,2005,9,1.1,3.8,
MAE,13,JUL,2005,10,,,
MAE,13,JUL,2005,11,,,
MAE,13,JUL,2005,12,,,
MAE,13,JUL,2005,13,,,
MAE,13,JUL,2005,14,,,
MAE,13,JUL,2005,15,,,
MAE,13,JUL,2005,18,,,
MAE,13,JUL,2005,20,,,
MAH,13,JUL,2005,0,6.7,24,
MAH,13,JUL,2005,1,6.1,22.8,
MAH,13,JUL,2005,2,2.2,14.6,
MAH,13,JUL,2005,3,1.8,5.3,
MAH,13,JUL,2005,4,1.6,3.8,
MAH,13,JUL,2005,5,1.5,3.4,
MAH,13,JUL,2005,6,1.4,3.5,
MAH,13,JUL,2005,7,1.3,3.6,
MAH,13,JUL,2005,8,1.3,3.7,
MAH,13,JUL,2005,9,1.1,3.8,
MAH,13,JUL,2005,10,,,
MAH,13,JUL,2005,11,,,
MAH,13,JUL,2005,12,,,
MAH,13,JUL,2005,13,,,
MAH,13,JUL,2005,14,,,
MAH,13,JUL,2005,15,,,
MAH,13,JUL,2005,18,,,
MAH,13,JUL,2005,20,,,
MAE,20,JUL,2005,0,6.5,23.5,
MAE,20,JUL,2005,1,6.6,23.4,
MAE,20,JUL,2005,2,2.3,17.2,
MAE,20,JUL,2005,3,1.4,8.1,
MAE,20,JUL,2005,4,1.2,5.7,
MAE,20,JUL,2005,5,1.2,5,
MAE,20,JUL,2005,6,1.3,4.7,
MAE,20,JUL,2005,7,1.3,4.8,
MAE,20,JUL,2005,8,1.2,4.7,
MAE,20,JUL,2005,9,1.2,4.7,
MAE,20,JUL,2005,10,1,4.8,
MAE,20,JUL,2005,11,,,
MAE,20,JUL,2005,12,,,
MAE,20,JUL,2005,13,,,
MAE,20,JUL,2005,14,,,
MAE,20,JUL,2005,15,,,
MAE,20,JUL,2005,18,,,
MAE,20,JUL,2005,20,,,
MAH,20,JUL,2005,0,6.5,23.5,
MAH,20,JUL,2005,1,6.6,23.4,
MAH,20,JUL,2005,2,2.3,17.2,
MAH,20,JUL,2005,3,1.4,8.1,
MAH,20,JUL,2005,4,1.2,5.7,
MAH,20,JUL,2005,5,1.2,5,
MAH,20,JUL,2005,6,1.3,4.7,
MAH,20,JUL,2005,7,1.3,4.8,
MAH,20,JUL,2005,8,1.2,4.7,
MAH,20,JUL,2005,9,1.2,4.7,
MAH,20,JUL,2005,10,1,4.8,
MAH,20,JUL,2005,11,,,
MAH,20,JUL,2005,12,,,
MAH,20,JUL,2005,13,,,
MAH,20,JUL,2005,14,,,
MAH,20,JUL,2005,15,,,
MAH,20,JUL,2005,18,,,
MAH,20,JUL,2005,20,,,
MAE,27,JUL,2005,0,7,17.2,
MAE,27,JUL,2005,1,6.9,16.8,
MAE,27,JUL,2005,2,1,15.1,
MAE,27,JUL,2005,3,0.9,4,
MAE,27,JUL,2005,4,0.9,3,
MAE,27,JUL,2005,5,1.1,2.3,
MAE,27,JUL,2005,6,1.3,2.3,
MAE,27,JUL,2005,7,1.3,2.3,
MAE,27,JUL,2005,8,1.2,2.1,
MAE,27,JUL,2005,9,1.1,1.9,
MAE,27,JUL,2005,10,1,1.8,
MAE,27,JUL,2005,11,0.7,1.4,
MAE,27,JUL,2005,12,0.7,0.6,
MAE,27,JUL,2005,13,,,
MAE,27,JUL,2005,14,,,
MAE,27,JUL,2005,15,,,
MAE,27,JUL,2005,18,,,
MAE,27,JUL,2005,20,,,
MAH,27,JUL,2005,0,7,17.2,
MAH,27,JUL,2005,1,6.9,16.8,
MAH,27,JUL,2005,2,1,15.1,
MAH,27,JUL,2005,3,0.9,4,
MAH,27,JUL,2005,4,0.9,3,
MAH,27,JUL,2005,5,1.1,2.3,
MAH,27,JUL,2005,6,1.3,2.3,
MAH,27,JUL,2005,7,1.3,2.3,
MAH,27,JUL,2005,8,1.2,2.1,
MAH,27,JUL,2005,9,1.1,1.9,
MAH,27,JUL,2005,10,1,1.8,
MAH,27,JUL,2005,11,0.7,1.4,
MAH,27,JUL,2005,12,0.7,0.6,
MAH,27,JUL,2005,13,,,
MAH,27,JUL,2005,14,,,
MAH,27,JUL,2005,15,,,
MAH,27,JUL,2005,18,,,
MAH,27,JUL,2005,20,,,
MAE,3,AUG,2005,0,7.6,23.3,
MAE,3,AUG,2005,1,8.6,21.1,
MAE,3,AUG,2005,2,1.6,15.3,
MAE,3,AUG,2005,3,0.8,6.7,
MAE,3,AUG,2005,4,0.9,4.7,
MAE,3,AUG,2005,5,1,4.1,
MAE,3,AUG,2005,6,1,4.4,
MAE,3,AUG,2005,7,1,4.6,
MAE,3,AUG,2005,8,0.9,4.6,
MAE,3,AUG,2005,9,0.9,4.5,
MAE,3,AUG,2005,10,0.8,4.6,
MAE,3,AUG,2005,11,0.8,4.6,
MAE,3,AUG,2005,12,0.8,4.6,
MAE,3,AUG,2005,13,0.8,4.6,
MAE,3,AUG,2005,14,0.8,4.6,
MAE,3,AUG,2005,15,,,
MAE,3,AUG,2005,18,,,
MAE,3,AUG,2005,20,,,
MAH,3,AUG,2005,0,7.6,23.3,
MAH,3,AUG,2005,1,8.6,21.1,
MAH,3,AUG,2005,2,1.6,15.3,
MAH,3,AUG,2005,3,0.8,6.7,
MAH,3,AUG,2005,4,0.9,4.7,
MAH,3,AUG,2005,5,1,4.1,
MAH,3,AUG,2005,6,1,4.4,
MAH,3,AUG,2005,7,1,4.6,
MAH,3,AUG,2005,8,0.9,4.6,
MAH,3,AUG,2005,9,0.9,4.5,
MAH,3,AUG,2005,10,0.8,4.6,
MAH,3,AUG,2005,11,0.8,4.6,
MAH,3,AUG,2005,12,0.8,4.6,
MAH,3,AUG,2005,13,0.8,4.6,
MAH,3,AUG,2005,14,0.8,4.6,
MAH,3,AUG,2005,15,,,
MAH,3,AUG,2005,18,,,
MAH,3,AUG,2005,20,,,
MAE,11,AUG,2005,0,8.4,21.6,
MAE,11,AUG,2005,1,8.4,21.6,
MAE,11,AUG,2005,2,3,18,
MAE,11,AUG,2005,3,2.2,8.8,
MAE,11,AUG,2005,4,1.9,5.7,
MAE,11,AUG,2005,5,1.8,4.3,
MAE,11,AUG,2005,6,1.6,4.1,
MAE,11,AUG,2005,7,1.7,4.1,
MAE,11,AUG,2005,8,1.8,4.2,
MAE,11,AUG,2005,9,1.8,4.2,
MAE,11,AUG,2005,10,1.8,4.3,
MAE,11,AUG,2005,11,1.8,4.3,
MAE,11,AUG,2005,12,1.7,4.3,
MAE,11,AUG,2005,13,,,
MAE,11,AUG,2005,14,,,
MAE,11,AUG,2005,15,,,
MAE,11,AUG,2005,18,,,
MAE,11,AUG,2005,20,,,
MAH,11,AUG,2005,0,8.4,21.6,
MAH,11,AUG,2005,1,8.4,21.6,
MAH,11,AUG,2005,2,3,18,
MAH,11,AUG,2005,3,2.2,8.8,
MAH,11,AUG,2005,4,1.9,5.7,
MAH,11,AUG,2005,5,1.8,4.3,
MAH,11,AUG,2005,6,1.6,4.1,
MAH,11,AUG,2005,7,1.7,4.1,
MAH,11,AUG,2005,8,1.8,4.2,
MAH,11,AUG,2005,9,1.8,4.2,
MAH,11,AUG,2005,10,1.8,4.3,
MAH,11,AUG,2005,11,1.8,4.3,
MAH,11,AUG,2005,12,1.7,4.3,
MAH,11,AUG,2005,13,,,
MAH,11,AUG,2005,14,,,
MAH,11,AUG,2005,15,,,
MAH,11,AUG,2005,18,,,
MAH,11,AUG,2005,20,,,
MAE,18,AUG,2005,0,,,
MAE,18,AUG,2005,1,,,
MAE,18,AUG,2005,2,,,
MAE,18,AUG,2005,3,,,
MAE,18,AUG,2005,4,,,
MAE,18,AUG,2005,5,,,
MAE,18,AUG,2005,6,,,
MAE,18,AUG,2005,7,,,
MAE,18,AUG,2005,8,,,
MAE,18,AUG,2005,9,,,
MAE,18,AUG,2005,10,,,
MAE,18,AUG,2005,11,,,
MAE,18,AUG,2005,12,,,
MAE,18,AUG,2005,13,,,
MAE,18,AUG,2005,14,,,
MAE,18,AUG,2005,15,,,
MAE,18,AUG,2005,18,,,
MAE,18,AUG,2005,20,,,
MAH,18,AUG,2005,0,,,
MAH,18,AUG,2005,1,,,
MAH,18,AUG,2005,2,,,
MAH,18,AUG,2005,3,,,
MAH,18,AUG,2005,4,,,
MAH,18,AUG,2005,5,,,
MAH,18,AUG,2005,6,,,
MAH,18,AUG,2005,7,,,
MAH,18,AUG,2005,8,,,
MAH,18,AUG,2005,9,,,
MAH,18,AUG,2005,10,,,
MAH,18,AUG,2005,11,,,
MAH,18,AUG,2005,12,,,
MAH,18,AUG,2005,13,,,
MAH,18,AUG,2005,14,,,
MAH,18,AUG,2005,15,,,
MAH,18,AUG,2005,18,,,
MAH,18,AUG,2005,20,,,
MAE,24,AUG,2005,0,7.7,16.5,
MAE,24,AUG,2005,1,7.4,16,
MAE,24,AUG,2005,2,6,15.2,
MAE,24,AUG,2005,3,0.8,9.3,
MAE,24,AUG,2005,4,0.5,5.2,
MAE,24,AUG,2005,5,0.6,2,
MAE,24,AUG,2005,6,0.5,1.7,
MAE,24,AUG,2005,7,0.6,1.4,
MAE,24,AUG,2005,8,0.6,1.5,
MAE,24,AUG,2005,9,0.6,1.5,
MAE,24,AUG,2005,10,0.5,1.4,
MAE,24,AUG,2005,11,0.5,1.4,
MAE,24,AUG,2005,12,0.5,1.3,
MAE,24,AUG,2005,13,0.5,1.2,
MAE,24,AUG,2005,14,0.5,1,
MAE,24,AUG,2005,15,,,
MAE,24,AUG,2005,18,,,
MAE,24,AUG,2005,20,,,
MAH,24,AUG,2005,0,7.7,16.5,
MAH,24,AUG,2005,1,7.4,16,
MAH,24,AUG,2005,2,6,15.2,
MAH,24,AUG,2005,3,0.8,9.3,
MAH,24,AUG,2005,4,0.5,5.2,
MAH,24,AUG,2005,5,0.6,2,
MAH,24,AUG,2005,6,0.5,1.7,
MAH,24,AUG,2005,7,0.6,1.4,
MAH,24,AUG,2005,8,0.6,1.5,
MAH,24,AUG,2005,9,0.6,1.5,
MAH,24,AUG,2005,10,0.5,1.4,
MAH,24,AUG,2005,11,0.5,1.4,
MAH,24,AUG,2005,12,0.5,1.3,
MAH,24,AUG,2005,13,0.5,1.2,
MAH,24,AUG,2005,14,0.5,1,
MAH,24,AUG,2005,15,,,
MAH,24,AUG,2005,18,,,
MAH,24,AUG,2005,20,,,
MAE,30,AUG,2005,0,8.57,17.2,
MAE,30,AUG,2005,1,8.54,18.1,
MAE,30,AUG,2005,2,4.76,14.6,
MAE,30,AUG,2005,3,0.55,6.9,
MAE,30,AUG,2005,4,0.52,5,
MAE,30,AUG,2005,5,0.55,3,
MAE,30,AUG,2005,6,0.61,2,
MAE,30,AUG,2005,7,0.65,1.9,
MAE,30,AUG,2005,8,0.7,2,
MAE,30,AUG,2005,9,0.64,1,
MAE,30,AUG,2005,10,0.64,0.64,
MAE,30,AUG,2005,11,,,
MAE,30,AUG,2005,12,,,
MAE,30,AUG,2005,13,,,
MAE,30,AUG,2005,14,0.61,2,
MAE,30,AUG,2005,15,,,
MAE,30,AUG,2005,18,0.65,2.2,
MAE,30,AUG,2005,20,0.61,2.2,
MAH,30,AUG,2005,0,8.57,17.2,
MAH,30,AUG,2005,1,8.54,18.1,
MAH,30,AUG,2005,2,4.76,14.6,
MAH,30,AUG,2005,3,0.55,6.9,
MAH,30,AUG,2005,4,0.52,5,
MAH,30,AUG,2005,5,0.55,3,
MAH,30,AUG,2005,6,0.61,2,
MAH,30,AUG,2005,7,0.65,1.9,
MAH,30,AUG,2005,8,0.7,2,
MAH,30,AUG,2005,9,0.64,1,
MAH,30,AUG,2005,10,0.64,0.64,
MAH,30,AUG,2005,11,,,
MAH,30,AUG,2005,12,,,
MAH,30,AUG,2005,13,,,
MAH,30,AUG,2005,14,0.61,2,
MAH,30,AUG,2005,15,,,
MAH,30,AUG,2005,18,0.65,2.2,
MAH,30,AUG,2005,20,0.61,2.2,
MAE,5,SEP,2005,0,7.88,21.2,
MAE,5,SEP,2005,1,8.04,19.5,
MAE,5,SEP,2005,2,1.68,17.9,
MAE,5,SEP,2005,3,0.5,12.3,
MAE,5,SEP,2005,4,0.68,7.9,
MAE,5,SEP,2005,5,0.72,6.2,
MAE,5,SEP,2005,6,0.74,5.4,
MAE,5,SEP,2005,7,0.77,5,
MAE,5,SEP,2005,8,0.74,4.9,
MAE,5,SEP,2005,9,0.67,4.9,
MAE,5,SEP,2005,10,0.7,0.7,
MAE,5,SEP,2005,11,,,
MAE,5,SEP,2005,12,,,
MAE,5,SEP,2005,13,,,
MAE,5,SEP,2005,14,0.67,4.8,
MAE,5,SEP,2005,15,,,
MAE,5,SEP,2005,18,0.69,4.8,
MAE,5,SEP,2005,20,0.67,4.8,
MAH,5,SEP,2005,0,7.88,21.2,
MAH,5,SEP,2005,1,8.04,19.5,
MAH,5,SEP,2005,2,1.68,17.9,
MAH,5,SEP,2005,3,0.5,12.3,
MAH,5,SEP,2005,4,0.68,7.9,
MAH,5,SEP,2005,5,0.72,6.2,
MAH,5,SEP,2005,6,0.74,5.4,
MAH,5,SEP,2005,7,0.77,5,
MAH,5,SEP,2005,8,0.74,4.9,
MAH,5,SEP,2005,9,0.67,4.9,
MAH,5,SEP,2005,10,0.7,0.7,
MAH,5,SEP,2005,11,,,
MAH,5,SEP,2005,12,,,
MAH,5,SEP,2005,13,,,
MAH,5,SEP,2005,14,0.67,4.8,
MAH,5,SEP,2005,15,,,
MAH,5,SEP,2005,18,0.69,4.8,
MAH,5,SEP,2005,20,0.67,4.8,
MAE,13,SEP,2005,0,8.44,16.7,
MAE,13,SEP,2005,1,8.55,15.6,
MAE,13,SEP,2005,2,1.73,12.2,
MAE,13,SEP,2005,3,0.49,8.8,
MAE,13,SEP,2005,4,0.52,4,
MAE,13,SEP,2005,5,0.52,3.5,
MAE,13,SEP,2005,6,,,
MAE,13,SEP,2005,7,,,
MAE,13,SEP,2005,8,,,
MAE,13,SEP,2005,9,,,
MAE,13,SEP,2005,10,0.64,0.64,
MAE,13,SEP,2005,11,,,
MAE,13,SEP,2005,12,,,
MAE,13,SEP,2005,13,,,
MAE,13,SEP,2005,14,,,
MAE,13,SEP,2005,15,,,
MAE,13,SEP,2005,18,,,
MAE,13,SEP,2005,20,,4.8,
MAH,13,SEP,2005,0,8.44,16.7,
MAH,13,SEP,2005,1,8.55,15.6,
MAH,13,SEP,2005,2,1.73,12.2,
MAH,13,SEP,2005,3,0.49,8.8,
MAH,13,SEP,2005,4,0.52,4,
MAH,13,SEP,2005,5,0.52,3.5,
MAH,13,SEP,2005,6,,,
MAH,13,SEP,2005,7,,,
MAH,13,SEP,2005,8,,,
MAH,13,SEP,2005,9,,,
MAH,13,SEP,2005,10,0.64,0.64,
MAH,13,SEP,2005,11,,,
MAH,13,SEP,2005,12,,,
MAH,13,SEP,2005,13,,,
MAH,13,SEP,2005,14,,,
MAH,13,SEP,2005,15,,,
MAH,13,SEP,2005,18,,,
MAH,13,SEP,2005,20,,4.8,
MAE,20,SEP,2005,0,7.74,20.8,
MAE,20,SEP,2005,1,7.65,17.8,
MAE,20,SEP,2005,2,7.29,17.3,
MAE,20,SEP,2005,3,0.51,13.2,
MAE,20,SEP,2005,4,0.68,9.6,
MAE,20,SEP,2005,5,0.67,7.2,
MAE,20,SEP,2005,6,,,
MAE,20,SEP,2005,7,,,
MAE,20,SEP,2005,8,0.82,5.1,
MAE,20,SEP,2005,9,,,
MAE,20,SEP,2005,10,0.78,0.78,
MAE,20,SEP,2005,11,,,
MAE,20,SEP,2005,12,,,
MAE,20,SEP,2005,13,,,
MAE,20,SEP,2005,14,,,
MAE,20,SEP,2005,15,0.8,4.8,
MAE,20,SEP,2005,18,,,
MAE,20,SEP,2005,20,0.67,,
MAH,20,SEP,2005,0,7.74,20.8,
MAH,20,SEP,2005,1,7.65,17.8,
MAH,20,SEP,2005,2,7.29,17.3,
MAH,20,SEP,2005,3,0.51,13.2,
MAH,20,SEP,2005,4,0.68,9.6,
MAH,20,SEP,2005,5,0.67,7.2,
MAH,20,SEP,2005,6,,,
MAH,20,SEP,2005,7,,,
MAH,20,SEP,2005,8,0.82,5.1,
MAH,20,SEP,2005,9,,,
MAH,20,SEP,2005,10,0.78,0.78,
MAH,20,SEP,2005,11,,,
MAH,20,SEP,2005,12,,,
MAH,20,SEP,2005,13,,,
MAH,20,SEP,2005,14,,,
MAH,20,SEP,2005,15,0.8,4.8,
MAH,20,SEP,2005,18,,,
MAH,20,SEP,2005,20,0.67,,
MAE,25,SEP,2005,0,7.92,11.7,
MAE,25,SEP,2005,1,7.86,10.7,
MAE,25,SEP,2005,2,7.91,10.3,
MAE,25,SEP,2005,3,0.74,6.2,
MAE,25,SEP,2005,4,0.67,1.8,
MAE,25,SEP,2005,5,0.71,0.1,
MAE,25,SEP,2005,6,,,
MAE,25,SEP,2005,7,,,
MAE,25,SEP,2005,8,,,
MAE,25,SEP,2005,9,,,
MAE,25,SEP,2005,10,0.78,0.78,
MAE,25,SEP,2005,11,,,
MAE,25,SEP,2005,12,,,
